datatime,WROT_TemAxis1Ctrl,WROT_TemAxis2Ctrl,WROT_TemAxis3Ctrl,WROT_PtCapTemBl1,WROT_PtCapTemBl2,WROT_PtCapTemBl3,WROT_TemB1Mot,WROT_TemB2Mot,WROT_TemB3Mot,WROT_TemHub,WROT_TemHub2,WROT_TemHub3,WROT_Pitch1CapHighVol,WROT_Pitch2CapHighVol,WROT_Pitch3CapHighVol,WROT_CurBlade1Motor,WROT_CurBlade2Motor,WROT_CurBlade3Motor,WROT_Blade1Position,WROT_Blade2Position,WROT_Blade3Position,WROT_TemBlade1Inver,WROT_TemBlade2Inver,WROT_TemBlade3Inver,WTRM_TemGeaOil,WTRM_TemGeaMSDE,WTRM_TemGeaZSDE,WTRM_GBoxOilPmpP,WTRM_TemGBoxOilE,WCNV_GridPPower,WCNV_GridQPower,WWPP_APProduction,WGEN_TemGenDriEnd,WGEN_TemGenNonDE,WGEN_TemGenStaU,WGEN_TemGenStaV,WGEN_TemGenStaW,WGEN_TemGenStaU2,WGEN_TemGenStaV2,WGEN_TemGenStaW3,WGEN_GenCoolAirTem,WNAC_WindSpeed,WNAC_WindDirection,WNAC_TemOut,WNAC_TemNacelleCab,WNAC_TemNacelleCabOut,WVIB_VibrationLFil,WVIB_VibrationVFil,WYAW_YawPosition,WYAW_Brake_Pressure,WTOW_TemTowerCab,WTRM_RotorSpd,WTRM_PowerStoreTRBS,WTRM_TemMainBearing,WTRM_TemMainBearing2,WGEN_GenActivePW,WGEN_GenReactivePW,WGEN_GenSpd,WGEN_Torque,WGEN_TorqueSetpoint
2022-04-01 04:10:00,,,,0.0,0.0,0.0,,,,,25.224999999999994,23.390000000000004,0.0,0.0,0.0,0.0,0.0,0.0,88.98,89.04999999999998,89.02999999999999,,,,54.13000000000001,53.955,50.325,-3.98,40.8,0.0,0.0,0.0,36.68,38.355,0.0,0.0,0.0,42.11,52.68000000000001,48.985,30.965000000000003,,,0.0,0.0,0.0,,,0.0,154.4105,0.0,,140.44800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 04:20:00,,,,0.0,0.0,0.0,,,,,25.16,23.42,0.0,0.0,0.0,0.0,0.0,0.0,88.98,89.04999999999998,89.02999999999999,,,,54.115,53.475,49.725,-3.9810500000000006,39.635000000000005,0.0,0.0,0.0,36.13,37.865,0.0,0.0,0.0,41.735,52.395,48.715,30.340000000000003,,,0.0,0.0,0.0,,,0.0,154.44110000000003,0.0,,140.28025000000002,0.0,0.0,0.0,0.0,-0.905,0.0,0.0
2022-04-01 04:30:00,,,,0.0,0.0,0.0,,,,,25.175,23.865,0.0,0.0,0.0,0.0,0.0,0.0,88.98,89.04999999999998,89.02999999999999,,,,54.205,52.995000000000005,49.12,-3.98005,38.625,0.0,0.0,0.0,35.6,37.400000000000006,0.0,0.0,0.0,41.42,52.11,48.49,29.655,,,0.0,0.0,0.0,,,0.0,154.39515,0.0,,140.143,0.0,0.0,0.0,0.0,-0.155,0.0,0.0
2022-04-01 04:40:00,,,,0.0,0.0,0.0,,,,,25.28,24.09,0.0,0.0,0.0,0.0,0.0,0.0,88.98,89.04999999999998,89.02999999999999,,,,52.965,52.5,48.57000000000001,-3.98,37.7,0.0,0.0,0.0,35.125,36.905,0.0,0.0,0.0,41.075,51.85,48.23,29.055,,,0.0,0.0,0.0,,,0.0,154.33400000000003,0.0,,138.17440000000002,0.0,0.0,0.0,0.0,-1.4200000000000002,0.0,0.0
2022-04-01 04:50:00,,,,0.0,0.0,0.0,,,,,25.32,24.485,0.0,0.0,0.0,18.5,16.5,19.0,22.132,22.147,22.1425,,,,52.075,52.895,49.16,-3.98,38.25,36.54,-13.407,0.0,36.295,36.66,0.0,0.0,0.0,41.155,51.80499999999999,48.17,30.195000000000004,,,0.0,0.0,0.0,,,0.0,154.2117,0.0,,135.39725,0.0,0.0,47.0,-0.9,703.7449999999999,5.4670000000000005,5.4634
2022-04-01 05:00:00,,,,0.0,0.0,0.0,,,,,25.56,24.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,-0.03,,,,52.225,56.155,52.885000000000005,-3.982,44.62499999999999,67.02000000000001,-21.7616,0.0,40.87500000000001,37.79,0.0,0.0,0.0,43.615,53.855,50.155,36.855,,,0.0,0.0,0.0,,,0.0,154.2117,0.0,,136.8621,0.0,0.0,74.0,-1.1,1049.6999999999998,8.546,8.5476
2022-04-01 05:10:00,,,,0.0,0.0,0.0,,,,,25.6,25.169999999999995,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,-0.03,,,,53.125,57.57499999999999,54.49,-3.97905,47.705,64.71,-34.080600000000004,0.0,42.5,39.60999999999999,0.0,0.0,0.0,46.220000000000006,56.34499999999999,52.575,40.24,,,0.0,0.0,0.0,,,0.0,154.15050000000002,0.0,,136.52669999999998,0.0,0.0,72.0,0.2,1050.275,8.394499999999999,8.30005
2022-04-01 05:20:00,,,,0.0,0.0,0.0,,,,,25.594999999999995,25.235,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,-0.03,,,,53.665000000000006,58.10000000000001,55.3,-3.98005,48.75,26.61,-33.91655,0.0,44.095,41.495000000000005,0.0,0.0,0.0,48.540000000000006,58.60999999999999,54.80500000000001,42.25,,,0.0,0.0,0.0,,,0.0,154.22690000000003,0.0,,136.20565,0.0,0.0,32.0,-0.8,1049.5549999999998,4.272,4.2355
2022-04-01 05:30:00,,,,0.0,0.0,0.0,,,,,25.605,25.26,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,-0.03,,,,53.875,58.27,55.61500000000001,-3.982,49.285,33.09,-24.87905,0.0,44.970000000000006,43.355,0.0,0.0,0.0,50.635000000000005,60.67,56.870000000000005,43.955,,,0.0,0.0,0.0,,,0.0,154.28810000000004,0.0,,136.5414,0.0,0.0,39.05,-1.6,1049.9,4.964,4.8775
2022-04-01 05:40:00,,,,0.0,0.0,0.0,,,,,25.6,25.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,-0.03,,,,54.165,58.275,56.010000000000005,-3.98,49.62500000000001,15.72,-16.037599999999998,0.0,45.48,45.150000000000006,0.0,0.0,0.0,52.68499999999999,62.65500000000001,58.88499999999999,45.935,,,0.0,0.0,0.0,,,0.0,154.37990000000002,0.0,,137.31974999999997,0.0,0.0,19.65,-0.65,1049.85,3.0165,2.9507
